data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
8914590,804,UKR53784,53784,"12 March 2022",2022,1,Battles,"Armed clash","Military Forces of Ukraine (2019-)",,1,"Military Forces of Russia (2000-)",,8,18,Europe,Ukraine,Donetsk,Volnovaskyi,Volnovaska,Volnovakha,47.601,37.4967,1,"Novoye Vremya Ukraine; Suspilne Media; 24 Channel",National,"On 12 March 2022, there was an armed clash between Russian forces and Ukrainian military forces in Volnovakha, Donetsk. Casualties unknown.",0,1647984300,UKR
8914591,804,UKR53785,53785,"12 March 2022",2022,1,"Violence against civilians",Attack,"Military Forces of Russia (2000-)",,8,"Civilians (Ukraine)",,7,78,Europe,Ukraine,Zaporizhia,Zaporizkyi,Zaporizka,Zaporizhia,47.8479,35.1602,2,"Focus; Segodnya; Suspilne Media; Reporter-ua; Novoye Vremya Ukraine",Subnational-National,"On 12 March 2022, a Russian tank crushed a car with two men and a child inside near Zaporizhia. As a result, the three of them died.",3,1647984300,UKR
8914592,804,UKR53786,53786,"12 March 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Russia (2000-)",,8,"Civilians (Ukraine)",,7,78,Europe,Ukraine,Kharkiv,Bohodukhivskyi,Zolochivska,Zolochiv,50.2799,35.9818,1,"Liveuamap; 24 Channel","Local partner-New media","On 12 March 2022, Russian forces shelled Zolochiv, Kharkiv. As a result, 3 people were wounded and 15 residential houses were damaged. Casualties unknown.",0,1647984300,UKR
8914641,804,UKR53770,53770,"12 March 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Russia (2000-)",,8,,,0,80,Europe,Ukraine,Zaporizhia,Zaporizkyi,Komyshuvaska,Novotroyitske,47.7909,35.7348,1,061.ua,Subnational,"On 12 March 2022, Russian forces shelled Novotroyitske, Zaporizhia. Casualties unknown.",0,1647984301,UKR
8914653,804,UKR53742,53742,"12 March 2022",2022,1,"Explosions/Remote violence","Air/drone strike","Military Forces of Russia (2000-) Air Force","Military Forces of Russia (2000-)",8,,,0,80,Europe,Ukraine,Chernihiv,Chernihivskyi,Chepnigivska,Chernihiv,51.5055,31.2849,1,"24 Channel",National,"On 12 March 2022, Russian forces throughout the whole day conducted airstrikes and shelled Chernihiv with heavy weapons, hitting residential buildings. One of the shells hit the Ukraine Hotel. Casualties unknown.",0,1647984301,UKR
8914666,804,UKR53753,53753,"12 March 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Russia (2000-)",,8,,,0,80,Europe,Ukraine,Donetsk,Pokrovskyi,Ocheretynska,Kamyanka,48.174,37.7863,1,"24 Channel",National,"On 12 March 2022, Russian forces shelled Kamyanka, Donetsk, hitting residential buildings. Casualties unknown.",0,1647984301,UKR
8914681,804,UKR53779,53779,"12 March 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Ukraine (2019-)",,1,"Military Forces of Russia (2000-)",,8,18,Europe,Ukraine,Kyiv,Brovarskyi,Kalytianska,Skybyn,50.581,30.8314,2,"24 Channel",National,"On 12 March 2022, Ukrainian forces destroyed around 5 Russian forces vehicles near Skybyn, Kyiv. Casualties unknown.",0,1647984301,UKR
8914690,804,UKR53771,53771,"12 March 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Russia (2000-)",,8,,,0,80,Europe,Ukraine,Sumy,Okhtyrskyi,Okhtyrska,Okhtyrka,50.3104,34.8988,1,"24 Channel",National,"On 12 March 2022, Russian forces launched an artillery strike on Okhtyrka, Sumy, blocking the evacuation from the city. Casualties unknown.",0,1647984301,UKR
8914806,804,UKR53746,53746,"12 March 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Ukraine (2019-)",,1,"NAF: United Armed Forces of Novorossiya","Donbass People's Militia",2,12,Europe,Ukraine,Donetsk,Pokrovskyi,Ocheretynska,"Donetsk - Kuibyshivskyi",48.0233,37.7276,2,"DPR Armed Forces Press Service",Other,"On 12 March 2022, Ukrainian military shelled DPR positions near Donetsk - Kuibyshivskyi. Casualties unknown.",0,1647984301,UKR
8914809,804,UKR53778,53778,"12 March 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Ukraine (2019-)",,1,"NAF: United Armed Forces of Novorossiya","Donbass People's Militia",2,12,Europe,Ukraine,Donetsk,Donetskyi,Donetska,"Shakhta Trudovskaya",47.9512,37.5492,1,"DPR Armed Forces Press Service",Other,"On 12 March 2022, Ukrainian military shelled DPR positions at Shakhta Trudovskaya, Donetsk. Casualties unknown.",0,1647984301,UKR
8914817,804,UKR53747,53747,"12 March 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Ukraine (2019-)",,1,"NAF: United Armed Forces of Novorossiya","Donbass People's Militia",2,12,Europe,Ukraine,Donetsk,Donetskyi,Donetska,"Donetsk - Kyivskyi",47.9857,37.8625,2,"DPR Armed Forces Press Service",Other,"On 12 March 2022, Ukrainian military shelled DPR positions near Donetsk - Kyivskyi. Casualties unknown.",0,1647984301,UKR
8914829,804,UKR53777,53777,"12 March 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Ukraine (2019-)",,1,"NAF: United Armed Forces of Novorossiya","Donbass People's Militia",2,12,Europe,Ukraine,Donetsk,Horlivskyi,Horlivska,"Shakhta imeni Gagarina",48.3435,37.942,1,"DPR Armed Forces Press Service",Other,"On 12 March 2022, Ukrainian military shelled DPR positions at Shakhta imeni Gagarina, Donetsk. Casualties unknown.",0,1647984301,UKR
8914932,804,UKR53772,53772,"12 March 2022",2022,1,"Explosions/Remote violence","Remote explosive/landmine/IED","Unidentified Armed Group (Ukraine)",,3,,,0,30,Europe,Ukraine,Donetsk,Volnovaskyi,Vuhledarska,Pavlivka,47.7579,37.2176,2,Liveuamap,"Local partner-New media","On 12 March 2022, unidentified group blew up a bridge near Pavlivka, Donetsk.",0,1647984301,UKR
8915001,804,UKR53781,53781,"12 March 2022",2022,1,Battles,"Armed clash","Military Forces of Russia (2000-)",,8,"Military Forces of Ukraine (2019-)",,1,18,Europe,Ukraine,Donetsk,Kramatorskyi,Slovianska,Slovyansk,48.8533,37.6065,2,"Ministry of Defence of Ukraine",Other,"On 12 March 2022, Russian forces carried out offensive operations against the Ukrainian military forces near Slovyansk, Donetsk. Casualties unknown.",0,1647984302,UKR
8915026,804,UKR53760,53760,"12 March 2022",2022,1,Battles,"Armed clash","Military Forces of Russia (2000-)",,8,"Military Forces of Ukraine (2019-)",,1,18,Europe,Ukraine,Dnipropetrovsk,Kryvorizkyi,Kryvorizka,"Kryvyi Rih",47.9093,33.3933,2,"Ministry of Defence of Ukraine",Other,"On 12 March 2022, Russian forces attempted to carry out offensive operation against the Ukrainian military forces near Kryvyi Rih. Casualties unknown.",0,1647984302,UKR
8915074,804,UKR53768,53768,"12 March 2022",2022,1,"Explosions/Remote violence","Remote explosive/landmine/IED","Unidentified Armed Group (Ukraine)",,3,"Military Forces of Russia (2000-)",,8,38,Europe,Ukraine,Mykolaiv,Mykolaivskyi,Mykolaivska,Mykolaiv,46.9672,32.0183,2,"Novoye Vremya Ukraine",National,"On 12 March 2022, a column of Russian forces ran into land mines near Mykolaiv. Casualties unknown",0,1647984302,UKR
8915149,804,UKR53752,53752,"12 March 2022",2022,1,"Violence against civilians",Attack,"Military Forces of Russia (2000-)",,8,"Civilians (Ukraine)",,7,78,Europe,Ukraine,Kyiv,Fastivskyi,Kalynivska,Kalynivka,50.226,30.2283,2,Segodnya,National,"On 12 March 2022, Russian forces opened fire at a car with two civilians near Kalynivka, Kyiv. As a result, the two people were killed.",2,1647984302,UKR
8915150,804,UKR53744,53744,"12 March 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Ukraine (2019-)",,1,"Military Forces of Russia (2000-)",,8,18,Europe,Ukraine,Kharkiv,Chuguivskyi,Chuhuivska,Chuhuiv,49.8359,36.688,2,Segodnya,National,"On 12 March 2022, Ukrainian forces destroyed a Russian forces column in the area of Chuhuiv, Kharkiv, including tanks and IFVs. Russian soldiers were also killed. Unspecified fatalities coded as 10.",10,1647984302,UKR
8915151,804,UKR53761,53761,"12 March 2022",2022,1,Battles,"Armed clash","Military Forces of Ukraine (2019-)",,1,"Military Forces of Russia (2000-)",,8,18,Europe,Ukraine,"Kyiv City",Kyiv,,Kyiv,50.4496,30.5224,2,Segodnya,National,"On 12 March 2022, Ukrainian military forces ambushed a convoy of Russian forces near Kyiv. Casualties unknown.",0,1647984302,UKR
8915171,804,UKR53755,53755,"12 March 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Russia (2000-)",,8,"Civilians (Ukraine)","Health Workers (Ukraine)",7,78,Europe,Ukraine,Kharkiv,Kharkivskyi,Kharkivska,Kharkiv,49.9808,36.2527,1,"Suspilne Media",National,"On 12 March 2022, Russian forces shelled with fired multiple launch rocket systems different districts of Kharkiv, hitting an ambulance. One health worker was wounded.",0,1647984302,UKR
8915175,804,UKR53780,53780,"12 March 2022",2022,1,Protests,"Peaceful protest","Protesters (Ukraine)","Labour Group (Ukraine)",6,,,0,60,Europe,Ukraine,Kyiv,Vyshhorodskyi,Slavutytska,Slavutych,51.5196,30.7343,1,"Suspilne Media",National,"On 12 March 2022, people gathered in Slavutych, Kyiv, for a protests and demanded permission for a green corridor so that shift workers, who have been held at Chornobyl for more than two weeks by Russian forces, could be replaced by other workers. [size=no report]",0,1647984302,UKR
8915197,804,UKR53782,53782,"12 March 2022",2022,1,"Explosions/Remote violence","Air/drone strike","Military Forces of Russia (2000-) Air Force",,8,,,0,80,Europe,Ukraine,Sumy,Sumskyi,Sumska,Sumy,50.9216,34.8003,1,"Suspilne Media",National,"On 12 March 2022, Russian forces throughout the whole day conducted airstrikes on Sumy. Casualties unknown.",0,1647984302,UKR
8915200,804,UKR53757,53757,"12 March 2022",2022,1,Protests,"Peaceful protest","Protesters (Ukraine)",,6,,,0,60,Europe,Ukraine,Kherson,Khersonskyi,Hersonska,Kherson,46.6558,32.6178,1,"Suspilne Media",National,"On 12 March 2022, people protested in Kherson against the Russian occupation of the city and the Russian military aggression in Ukraine. [size=no report]",0,1647984302,UKR
8915342,804,UKR53464,53464,"12 March 2022",2022,2,"Violence against civilians","Abduction/forced disappearance","Military Forces of Russia (2000-)",,8,"Civilians (Ukraine)",,7,78,Europe,Ukraine,Kherson,Kakhovskyi,Novokakhovska,"Nova Kakhovka",46.7545,33.3486,1,ZMINA,Other,"Around 12 March 2022, Russian forces abducted a civic activist in Nova Kakhovka, Kherson. His whereabouts are unknown.",0,1647984302,UKR
8907642,804,UKR53222,53222,"11 March 2022",2022,1,Battles,"Armed clash","Military Forces of Russia (2000-)",,8,"Military Forces of Ukraine (2019-)",,1,18,Europe,Ukraine,Chernihiv,Chernihivskyi,Chepnigivska,Chernihiv,51.5055,31.2849,2,"Segodnya; Novoye Vremya Ukraine; 24 Channel",National,"On 11 March 2022, fighting took place between Russian forces and Ukrainian forces near Chernihiv. The Ukrainian side reports that during the clashes the Russian side suffered significant losses. Unspecified fatalities coded as 10.",10,1647376820,UKR
8907643,804,UKR53224,53224,"11 March 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Ukraine (2019-)",,1,"Military Forces of Russia (2000-) Air Force",,8,18,Europe,Ukraine,Chernihiv,Chernihivskyi,Chepnigivska,Chernihiv,51.5055,31.2849,2,"24 Channel; Segodnya",National,"On 11 March 2022, Ukrainian forces shot down two Russian Su-34 aircraft around Chernihiv. Casualties unknown.",0,1647376820,UKR
8907644,804,UKR53240,53240,"11 March 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Russia (2000-)",,8,,,0,80,Europe,Ukraine,Donetsk,Kramatorskyi,Limanska,Rubtsi,49.1772,37.5666,1,"Liveuamap; Suspilne Media","Local partner-New media","On 11 March 2022, Russian forces shelled Rubtsi, Donetsk. 10 residential buildings, a kindergarten and a school building were damaged. Casualties unknown.",0,1647376820,UKR
8907645,804,UKR53243,53243,"11 March 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Russia (2000-)",,8,,,0,80,Europe,Ukraine,Donetsk,Kramatorskyi,Limanska,Yatskivka,49.1716,37.5477,1,"Suspilne Media; Liveuamap","Local partner-New media","On 11 March 2022, Russian forces shelled Yatskivka, Donetsk. A governmental building, six residential buildings, and stores were damaged. Casualties unknown.",0,1647376820,UKR
8907646,804,UKR53244,53244,"11 March 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Russia (2000-)",,8,,,0,80,Europe,Ukraine,Donetsk,Mariupolskyi,Mariupolska,Mariupol,47.1298,37.571,1,"Novoye Vremya Ukraine; Suspilne Media",National,"On 11 March 2022, Russian forces shelled Mariupol, Donetsk throughout the whole night. Casualties unknown.",0,1647376820,UKR
8907647,804,UKR53252,53252,"11 March 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Russia (2000-)",,8,,,0,80,Europe,Ukraine,Ivano-Frankivsk,Ivano-Frankivskyi,Ivano-Frankivsk,Ivano-Frankivsk,48.9215,24.7097,1,"Novoye Vremya Ukraine; Segodnya",National,"On 11 March 2022, Russian forces shelled the airport and civilian infrastructures in Ivano-Frankivsk. Casualties unknown.",0,1647376820,UKR
8907648,804,UKR53258,53258,"11 March 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Russia (2000-)",,8,"Civilians (Ukraine)",,7,78,Europe,Ukraine,Kharkiv,Iziumskyi,Oskilska,Oskil,49.1745,37.4272,1,"Novoye Vremya Ukraine; 24 Channel",National,"On 11 March 2022, Russian forces shelled the Psychoneurological specialized clinic in Oskil, Kharkiv which was residing 360 people inside at the time of the shelling. No casualties.",0,1647376820,UKR
8907649,804,UKR53259,53259,"11 March 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Russia (2000-)",,8,"Civilians (Ukraine)",,7,78,Europe,Ukraine,Kharkiv,Kharkivskyi,Derhachivska,Derhachi,50.1066,36.1211,1,"Liveuamap; Suspilne Media","Local partner-New media","On 11 March 2022, Russian forces shelled Derhachi, Kharkiv, as a result of which at least 3 civilians were killed and one was wounded.",3,1647376820,UKR
8907650,804,UKR53273,53273,"11 March 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Russia (2000-)",,8,,,0,80,Europe,Ukraine,Kyiv,Buchanskyi,Bilohorodska,Bilohorodka,50.3901,30.2278,1,"Centre for Information Resilience; Twitter","New media","On 11 March 2022, Russian military forces launched 'Grad' missiles which hit residential buildings in the village of Bilohorodka, Kyiv oblast. No casualties were reported.",0,1647376820,UKR
8907651,804,UKR53295,53295,"11 March 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Russia (2000-)",,8,"Civilians (Ukraine)",,7,78,Europe,Ukraine,Mykolaiv,Bashtanskyi,Snihurivska,Mykolaiv,47.0715,32.798,1,"24 Channel; Novoye Vremya Ukraine",National,"On 11 March 2022, Russian forces shelled with multiple rocket launchers civilian infrastructures in Mykolaiv as a result of which one civilian was injured.",0,1647376820,UKR
8907652,804,UKR53298,53298,"11 March 2022",2022,1,"Explosions/Remote violence","Air/drone strike","Military Forces of Russia (2000-) Air Force",,8,,,0,80,Europe,Ukraine,Rivne,Sarnenskyi,Myliatska,Myliach,51.6772,26.7452,1,"TUT.BY; 24 Channel",National-Regional,"On 11 March 2022, Russian forces conducted airstrikes on Myliach village, Rivne as a result of which 3 explosions took place. No casualties.",0,1647376820,UKR
8907653,804,UKR53303,53303,"11 March 2022",2022,1,"Explosions/Remote violence","Air/drone strike","Military Forces of Russia (2000-) Air Force",,8,"Civilians (Ukraine)",,7,78,Europe,Ukraine,Volyn,Lutskyi,Lutska,Lutsk,50.7593,25.3424,1,"Novoye Vremya Ukraine; Segodnya",National,"On 11 March 2022, Russian forces launched several airstrikes on Lutsk, Volyn as a result of which a fire broke out. 4 civilians died and 6 were injured.",4,1647376820,UKR
8907660,804,UKR53237,53237,"11 March 2022",2022,1,Protests,"Peaceful protest","Protesters (Ukraine)",,6,,,0,60,Europe,Ukraine,Donetsk,Kalmiuskyi,Novoazovska,Primorske,47.316,37.943,1,061.ua,National,"On 11 March 2022, residents of Primorske protested in Primorske, Donetsk, against the Russian occupation of the city and the Russian military aggression in Ukraine. [size=no report]",0,1647376820,UKR
8907666,804,UKR53305,53305,"11 March 2022",2022,1,"Strategic developments",Other,"Civilians (Ukraine)",,7,,,0,70,Europe,Ukraine,Zaporizhia,Vasylivskyi,Enerhodarska,Enerhodar,47.4987,34.6574,2,061.ua,Subnational,"Displacement: On 11 March 2022, 225 people were evacuated from Enerhodar, Zaporizhia, to Zaporizhia. Along the way, stops were made in Vasylivka and Dniprorudne where more civilians were picked up for evacuation.",0,1647376820,UKR
8907668,804,UKR53304,53304,"11 March 2022",2022,1,"Violence against civilians","Abduction/forced disappearance","Military Forces of Russia (2000-)",,8,"Civilians (Ukraine)","Government of Ukraine (2019-)",7,78,Europe,Ukraine,Zaporizhia,Melitopolskyi,Melitopolska,Melitopol,46.8489,35.3653,1,061.ua,Subnational,"On 11 March 2022, about 10 Russian servicemen kidnapped the mayor of Melitopol from the Palace of Culture in Melitopol, Zaporizhia and took him away in an unknown direction.",0,1647376820,UKR
8907700,804,UKR53262,53262,"11 March 2022",2022,1,Protests,"Peaceful protest","Protesters (Ukraine)",,6,,,0,60,Europe,Ukraine,Kherson,Khersonskyi,Hersonska,Kherson,46.6558,32.6178,1,"24 Channel",National,"On 11 March 2022, residents of Kherson protested in Kherson, Donetsk calling against the Russian occupation of the city. [size=no report]",0,1647376820,UKR
8907705,804,UKR53308,53308,"11 March 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Ukraine (2019-)",,1,"Military Forces of Russia (2000-) Air Force",,8,18,Europe,Ukraine,Zhytomyr,Zhytomyrskyi,Zhytomyrska,Zhytomyr,50.2649,28.6767,3,"24 Channel",National,"On 11 March 2022, Ukrainian forces shot down Russian Su-25 aircraft around the Zhytomyr oblast. The pilot died. [coded to Zhytomyr as the exact location is unknown]",1,1647376820,UKR
